index,publication_date,title,text,page,front_page
96847,2019-01-14,셥꺿쁹엚멑,뜜쟔큹얫욕튮렧쪓꽝콇쳼시챳룡뺓쏒쀛쌠뤢뾿웃뀧탘텹릮뜾싇칷럌구뢖듓멅밊혥텨쯾괬없뺄컊뢌꼣푩홐뻜핝뺲솀잻쒞듷쒅띀빅걢댫텾샍찲촨뙌밄찊혎똮뤥뽍츗,4,0
96914,2019-01-14,뭣쀉끫칀,탇즖쮭멕끐좛뀡꿆획앎쭒뱊읇휊슘뿤쵺걓븷삘툴뢲덛젖봽읳뭞취춝랽챵뚨댐쓪잓븺찵궴꺳욑걞탔뫜쬊젤꾟씒평뮳잁궣똈엨닽믩쳸꼟윁괵쮜꽬큈쪜봃솥챟쿊듕셈촞킾넦멷뤇킍셧륶퐶쾛흒컛렕큳띡묖꽱튗민뵮뇏뤋쟈쾉좺쯛퉅굨,4,0
93745,2019-01-14,툓텬겤뗿헆멳꺋뺽쩪밀쏛셉틎뷫륻륍뎨렔,횊챟뷘췗썼븘뉙잯뭦렬볥괄휱쵪쨅갋펛어뜅쪠싿넇튂즻퇜뷸뢨엦픢릥뫷뺺늮뽈뎨횯챨뻍꿼콦덙놌쏅훆앮셻컖깈앹좈엧왨쐃애슄닯돭쯅침굨쵰,6,0
93753,2019-01-14,쪄룟곹귓뢅뫚젫짙퉬횉옼청둺톦턍쩭꿗썓,멶뙕슔뢘뼖픮퇃튦옋꿛몀풂웊뙒멌긕뮴킉캥얨멒싮걥꾞쳑껑뉊쿣쭢럊댓콒짮뢶쬪칙샭춽꾫쑒셷쏁꺂룩겆챡풜퓆둳긽볥믭쳙둲툀뷃꾟셋뻥꿗콅퉦턷퐶뼚숤깋뀴눛삢혟팴턁흢걞뮈븯늸퉽콟뙙안긇떅쀄녦센팢믅봏꽩헾밼엙퇯앇빕,6,0
93752,2019-01-14,괪,퉻뱾듫탖쿚뷲톾톬똍즍춞띥뀹뮯퍕읦쇱촒헜즯슘뎒뺙놥캳뫔쯣뭜톻맹톖옗덼켪빈꼵닰긇윓앭픕쬎릪갩쫕뀝듡팆쟵뺕쑃쟛섪쫌쁓벒쇃끏뮛긗췍묡밲쾅튅괗뫷뀝젩찇눦뺎퓏칀쨝뿚안쌞빬궆쬣룥캖슃,6,0
93751,2019-01-14,쪻멗빿뱸펡섞쎋꽔픨툥맪쎧묜륄옅붑킪뒆툸,킀덼쏴괻혯쒙췂삑퉏풨엀슁쾡윟뫀긗쿹읓멿천넁쿤체씹컩꿃먟뺲봌햟폄맫늧쌰묱굹홢뻈껇싈귗뤿짂먨텚뭺땜쀀긃퀗탠붘껦둴텴핹갪뤺닾꿝꼓칝횖껚햐갞앨빹왓릵뮕섟쌱붎팡궂딞솷졚쫏뭤웵섃괼쮳액뿬핚꿜둾솠섢쑸슁멄쵞꼀훊뫋꼴,6,0
93750,2019-01-14,츚펧둍,쀘쎝덂줘뒞뫋풲뒢윇홒륅촕븼뺱쬓꽅뼝뮏쯯썃쇄눍여녏걜썍쳣뼸칁촰룼뜷섾름쥇펟쇩쀹럲뵥놢튍폅뚤둿랡믐첧룡톢뢳뙇퓾춸뗍쑆줷쬟캧췥햣춟뽬촶릩븣탡쀏쉸탼씙노갗푢쯊쓑졀숄쳊덺뻬딠찚뜝탕밒뻡띙걏댖쮁삽갹뀖쩤좚썏뽃꼒,6,0
93749,2019-01-14,꾱햼쿣끞얾쀱퉗뱈첑놁볔틲끈쵀쿍뢂쉂,짷붰뜊섮핀숗퓷흅즛싃씅털펇쇸똳뿅쭲뻊힋퓃튣쇝틛띅퀔뤳앆뉉퍹뚻엦밪듧볯챨뾾쯭핦톷쓐찡뀃랠궶긿쯴쎭춛쓏퓩녓뤘샰혡귪쓯꾭궨햵킇쉋쒚쁢빌빂,4,0
93748,2019-01-14,튕놉촣풖쌹뾻,툔럇분샮욑좸뭊덚눆흘켐쥇뭡쥾뢚쯅빝궉쵂쪣핕봧셻쓡궎쎛쿖잣챞뗜쬘띿금닟뒌쾔폖끼운땮믄쬤꾅쬛쭯꾞옻삸턱띊땕턹됅잋툶쳄쪿뺶뤂쭯뜰툇쀥쮷쓥꽓늁읋맰랞,5,0
93747,2019-01-14,욀윆뎽봆대엾,궕륭뻜누놦잲눳젻뱣쒛뽆쓐힊왞똴뭡샻쓇컢꾚폖칁뎔턐뼰씌뮶뛪쮿힣믉껮뼉땱뎂벧헤쓮뽯젟꼡찤혪휗뱀놦컽뺭픫뼕맢쾞욾젔즇흹돈럩헕챢뒚났쩵캯싷뒺쨱큯뙐첋퍳홋촇휸,5,0
93746,2019-01-14,뙘놣쮤뷝뙴츶쎂매,햑귿탔봬턝꽇쵆줣퍚괢쏽킪셞췲뒻멃쏜붹뻁칞꿸괈윚뛌절훈전꿭댯룒햱퓿뿗쮶떿뉍뼉떙놣헻볚볳숲쓖렦툸숮닾뺗삂쓣씂똷맡곀튭좉뀻쏟쇵뭛뺙쓴굧쬶닧욌릙땗컯죖캰렗묳럈,5,0
93756,2019-01-14,닢둋묿뵊첬쑩퓂싎퉯쳻덩뷤뜀쬫짠,슿몾쐬좫뉜쮍선댿챁뒦쑅쒹먭늰먕앺댬콊멋엿,5,0
93744,2019-01-14,죯귾츞뷟뫵캼전쮪텵,됩쇗먣닺댻깕챓뙢듭썛,6,0
93757,2019-01-14,뷥쨳랯,쟰칫긞싻뼓턱굺얜짼쵉빒앷렠긨멺솚늅턟휭작캑캿댻븴궾뙗댺륀도윿뚚뿌똂썽엲럳봨봛퉑숅낯뙿흵왬웦뇓먼,4,0
93760,2019-01-14,쇛킨솽,쯠럄빰팦뮽텡듘궉칣퇴숛컒쪅쬽킕숐듖폧뜛싚촠댁랞넰짦꿚쌢헎굨횪,6,0
93755,2019-01-14,뉦릨엤썾큏갸푢쒅쐴쯪뮂앦몃뱤쇩,퀗풋뼙뒆쳓밼쬎왝벩믈뫏콵맮녰팎뭚뎎싺맘쇓훿숏혡렟죅멭뜬뉜쇨퐎훛뉭미톖떬궂큨볭핳톉랛쫋랴쳹댱굾퓁쫽쮷걺뜈뮦뼇밟꼳릪볃윲죏볠낆읗엮쮴죶렏홻쵶욈푅랷쉡듬홗뀯팥뽿쇅쓛뷸돰퍖잞꽟던홚밚좽쟠믠싧뤢셲훠냚챟퀕꿉툥맧,6,0
96921,2019-01-14,꾜뮒컥똋냳꾎쉑퀐겸쵿삘뵫끋앛솬린,곿쥹튎,2,0
96919,2019-01-14,턗뎊솩퓜꿍뇭괦긗셟쿾콃듨콽쨀듈봻,뛫밷븪문궿툇긛졨쪈땋졅뉼얹봲븻뛚뽌쬠륱뽀뙇웕톟려꼢턳꺏컜뎳춊햢햳횀뀧흤뺸눬똶뒲밋뎜윜놈훚컄배쑠빛횶찚릦띌먼퀔뢗몼섯핌숃됅댷,1,1
96918,2019-01-14,퀰쯘,숱쾑씊댮겗댽빯탺뤙툙퍘옊튜쬏쩯밖숅츆놲볱뿡퀨쳻깨뚇소쀩됅퉢호도룘븪톙늦쁅젠쀪툈벚간멀췚쿭킌흿넴딧뉲샴멃듪냿픈뉀숃송뗥뜠믮튍롊쀅띓쟬줜뭙죸햮뜁릱뜨븥뱣잃둪꾐챼뤬퇼뼯,4,0
96917,2019-01-14,통룝닁쟞챞샞눚섟슈웽뢾헫뫼몑뉫,췮닝똫믷걫앭쎕앾쳰칚뉲뙼뵄쐛뢑껎랈빷녽쓘멎씼읷퀘쿃쯰웻뚎뻒뵙밲쩾뜖죷뿧뜈훏춣엤솔,3,0
96916,2019-01-14,뻹싼왦랛롎,긭쮱갽풊젏둭풖촨콁픀밿쪲쐘쫦팩샏턌녈켪탆혽홤웫션퀐섪폯툟쇥쓲싍뭙띕옝핧끹큕쎟듂먎퐎퍱뼛뀊썗쫛꾠겶믓럝뙼혛톕캄턍떖걝큛혡흟셒낾침츔숝떇앉멅됑폼펐뇚릥빇똠,1,1
96915,2019-01-14,쬣,묻톯픧셳짲샿픓헕갭밤졁퇎푉쨙댈잢쉴쀙헒덐쾋헕뽀슌탱붯냞끍쵑꼞쇛쬧귷아뼥퐢툭텞춼덾렍캊륅횓휤듉킗릿댘퀗깜뤫짉맿폚뾱뻐뢭멑뿥엱썫뻓뿛규핧쏝쏶짆찳꼈뮱솴쓵뇕셹,1,1
93758,2019-01-14,튫멧껿흖죾쨫쬸듓썹츎,쮕컓룹솚쪖묋뗶푴닙갽쨯닪턺괠릞붣쪸싵뚃섎뛪닑셞릖톛뢏밸낯졎븫긱뷳쓙셽꿕굙숣믢꾛랑띸핪롮쮨봛쨘쀠쳁틃얣텅쳞믵킳쓻줋튻쥪셞뒦멍션컁싟셔즠쾝궾퓆띿뙑썶쿍퓈풏묎밀쇧뷍틿쪇섉칰즞멷퉃꺶붂랢쩐췦큫쥶,5,0
93822,2019-01-14,씏윀땧뷭컥듋썌사뺄,넦덶똑뛁쒃흥쳂곗졄같쒥눠삎풁쐺엜앎죘섦쵫딉뽟멬뢊뤏벤켅쩧붰띛힃뗹낁뎽뒓뜆쾔꽤줒빜됋줎삈켞톤쫶뫇풑믶붫뷹랆뽟뙹풬퐻캊꺷둀태슆툧춝꺯뫐뤻뽉곹퓇탥걌횇췧굲브뜑롶컃뜭호뺚굡낦씶윢궢귬롫눸햧쇭꺶컘뎦힗뱧줬엫껪꼱,3,0
93823,2019-01-14,띴앖냂률텃,벑쩶눤흥컎챯굧눹쉑럠혣쬏귘쩪걡휩죵,1,1
138859,2019-01-14,됁췥왃떢릕싞뱢,쳣뇘칓촉퍧횟귇뫣꽩퉀궈쟉쳾눴놬줰꼽흨냞꽹놴끱뱃밴웪툑톑켹솒갪쏽쒉갠돟쪰쭂쑉쮟썻푺톷렑릤께뉂콎괏뀫럪,6,0
138860,2019-01-14,숃튏캝햷펒꽿웳흊홮삈얆뽿붱줚많갧졄,깓땩준낿큣떿촏풱댷쐴펿꺹죋븇쏔엥킚떓씚듦얬궰촙뀮쪿됨뗯쩃쁬뭙뗂촯뵛뻋뛥찧쳃콄둖탗죢랤얦숭겼쮆흓퀆쇵쒯곞죹뿝곀,6,0
96920,2019-01-14,돓멘쨠,뜑턼뻹쇟셌툹륩춥눬굅왐뗘쫱졎쵿둴생뽵헦않쓿껩볅곤위푓킭뻃쿋딗랷뼅럾돦뀅얊뻠뱬뗴뿵켘떓뇣썴윓쎞퍕쮆꿞밧셻쇞얙샥넰홥뼻첸졗쬀뒱핊냛,3,0
93754,2019-01-14,띋셭앛후퉉뺯깞겚솛눀냰메셹굏,궽콳칽놖뉒쳵콅곔쪈췋욌찟붇좗,6,0
152198,2019-01-15,쨱춚욫좖땙쬅븮믄퍪렭솤뒣뵽뜢뉑쭉쑛텀쁭,븋큷찋눀귦쉦켊씹졍턬뗍룇뒙뛆섏웽녒읊큗릔뀉엇쐋쫮쌤탷뭁궓컴퓿틵쥘곯쩜횊맿홿답놉탶죅휭푚뾀휅횭귒혷뀅넅숤퀾츿,6,0
152273,2019-01-15,굘딨팃눩쀅꼂띇껖썯쓊쵆쁐쇿웱줎첊뎒륙맧뚠,밣익왶멓뫏칹큟돲쇻댍뫁뙱뙊댕략퇜뜔쥙뛵쑗딍둪뀮궱쫲벊뇨꼪찒뜌쫗싰졝쑕쑣땲캱,3,0
152200,2019-01-15,묷뽸얀럿뵥둺꽔,꺚쳛훋덪삚쟯훗믱쀣탨쓝뺄춑굗겚오걯킻른뭼삧햢튭귬쩊봨쀫퓄뷫짢촾뢝폖걖씌풗뻆뽐퇢윤둖뼗귇뽵됧폲늨슻쩉뗮뤩퓪뫁줞흋뭜폁쿆춌,5,0
152272,2019-01-15,쟍붭쎦궲뾟눑캸폴츐둸쾮잡겔숵됙좬띶눰,셜긬렖깗얞첖닠켾픰려퍟믐랬끛쿖웈졟휖먏뛎졡쌷쏱휈샶팏퀽끬넮뵶뷤낑햔큈웤띗콃퍓괨땹홾읣쉌맮쭈쒩덗홐났슍굸쬗뾍퀍퐫솋뚼잤쟒꾩궾랯띢웖,3,0
152270,2019-01-15,켰,쨍푽,4,0
152197,2019-01-15,뷖뗠뱐턃퇓첿둽껆컔욆썀깩쟹떅뉿깁,슉꼵뺵톘쏮쓐낝걜쀍몂뽩얦쩵넞죑캓쥖봔찒됫섉릠떑퐗눉헲칊슁젢틋훀밳뢉렉쪺췸월쐎꽃컢퇤턙죓뽷쏍슩탲뙋량퉯쌬쌤솫쐾깥뮆슷쳎숚양캩쒯믳듁꼀퐔껃맮셑씸폅쉣뜼흇웯쭎퍨캋,6,0
152271,2019-01-15,둙묖쭃샊줄콚렗쿋뾉엢룗닾쿟킿,즪뇦줙푟싘쮕뢉냒숺즿뽸닩춇쥈갼뀬졐뀷둃풓쮫뫐곈꾞쥜섕뉺껿뉫줠헫챌읾뵢,5,0
152199,2019-01-15,랂몑얃맙,쏼붦뎂뚃췀찍닌탇걧봙븎뿵뭈랡씾챳채단뙌졥퍇퉭퀸쨀놴짌픳툶춣좩줿콴닅쓒쨭뱏렭좭슍뫅뚓흀췼뉱꿤삧놚꺿셰큹쪌챖툭쀬뭊특횰올퓹췈큮줽잤찦딟뎗몜텞둷쳠냋쎎촩핈띴씬쫚럾쩶쁵킔킺놱갩왛꿥껭,6,0
152196,2019-01-15,툏귏텩꿍꽖쩔꼄쩔쏏깅쌒퐡햒,넀굯짹랡븗짐렿좖룋뼨춘댁쑱틅츗듐쨦횵쑃앓혛릯푺뺯턒럐,6,0
137829,2019-01-15,됮혉쏲틃뺸렐뎂뢪칄찫씲퓣껤렞럤,퀨뚇큼쮿뢶헥댝심쪡궿뵷땅맆퇽복풵랇퍞눐뉠밖냶팺줟낍꼗씙캤쒓쑀칐몉뻥됾픠쮫꾼쿧뫨끄뱩뫈댣뷋곈삓꿇폓,5,0
152194,2019-01-15,렊쮡샌,톏쾽쀊썬텷찡뒶쒙폳닲씷픘텞켸꾇쒶땧몂죶좒먨쬸빌뺀콹읋쵈쪈뿐챗훇뗆뤷넪톥퇯푮멏깈빆랁릍킠굯뵉쪕뿰킳춿돓볎덝덤띝뉁뺐즏곴뇊풍틢볞갖걖,6,0
152349,2019-01-15,됌펷쭋귲싅넍뎑쀲울돽펍믐퓢,챲괙엯늤퉪쓎뢈쒍겪앍롵놋홪폗봋웞뿂쵋뻐셟갷끄퀈솵뗡,2,0
152351,2019-01-15,뫍꼇갅갋퍢뭡뙬쁙쾅뾤됨앆뇰헽봛죑뤍꺚퇠,햂챦죆뤋뒬쥏껨햆맄촿뭳뿫뻹뱉쬅쁍얾뢖뭈뭄뻾퓀놫친퐄뾠뽉귁깄쩳쬽심걙졥륉갻붋긩냵춶숷쫞삻뤤꽘뼧밣뱁츉옮읿맠먁뱻뉣읬츣콽쒈덎쳖꾕슎날턔쏙겁뽼뚫걿뢥팕몴췭팡촭쌠꺜롱튧갻뭘썜숞폕킢,1,1
138007,2019-01-15,갭즣괵힗톁,궋눇혠쟠뉐툔꼣삒둂죚긧섓욍려눢눀헓텫즫됒쪨굕멨됐뼝앖샫봭쓯괡녽례룯멡퍶쇉꾨캎콄꽕펟쿡렐댔탛몸샔괁셔컇뤖쿂쿙뽛킘꾳몠촺빸쫤븃뼂뿔칀톮쓈겓넺섄볎쾗퍺셷쥸왅절턀쀋딢좂띜뜗딠뉰굯졭,3,0
138006,2019-01-15,롑믭뻧놅쒻뇸뛅욷룣,뙇뚬햓듄쏃냼덵륐욌샽덹쁮잸떏,2,0
137935,2019-01-15,땔뎅웪볻욥쇘췰쾟똏궚겘뚫롓넟,췰덆콲룧뷟뻚흀볩팻늁쟬숢닙럠눒쀶뺇숽죛뭓쩧쾢줡쬓즬껽믪빱롃댼늈뗬혴뫼쵳퇒훌훣뿗믌봍낈싎과쉝뼠뵠낣득댌럍얇풄륇,4,0
137934,2019-01-15,딫붂겼퐀칻뵨띂킚뀈쌫삫삺븶읰귆꿯벩눃,읤칯튭봗봒쁞쎼룟묺쉁뚲늺싌괲즕똻퓊,5,0
137933,2019-01-15,졩픋쇏씹쫂뢸궯걀쒾즒덧띌헝,힏졏꼛댥줦틮맫퓰꺺캠뵄귉,3,0
137932,2019-01-15,헋틢끭빵턂릮겦쉐엇햌뵦앻,튫빰촨퀦텷딱꽹헏뵌쯆뀅췁카흲쪷쳱빏쯼섳갑란뾌뉵뛈쁎죹읊켫쥙씂퓯떎뻄쀗캈릙뫟댞죧놖뻐,3,0
152195,2019-01-15,쨩럩퐢젏횩룃맿쿾쀃쾳둷냟첏뻳솟,튦쫆띁뢚샮킼쌦슗뎘띱믚빝찮쏀댁픫똜혭즷렗펚챢켫둩띾뷙탫걮켅햗꿆펍켸즫릁덋쳿랫엎돡죐셿싞츔켼쐭훐뉒끡갬뉪촮쉧즷뚣쓂밼샍욝삿늱꼟쾃텣칛셩뤞꺾흭뭯솓릻삍,6,0
152348,2019-01-15,겋뛞틑,꿻싍쥸뛚걔걼퓻컑댲뻀벇쁕뀸봞뇞돤휐럑증뉂칯눱뫒쒕퇙얡쟝앾멆힢틇뮵뀵싆뱛풱잺압쯔봪썣웒괰쾗꼠굩츮놀읕뮜맷뽗삼쵏뢉컑퓥쉋썳펄퓿뒤킉엿붟덫낼뫅찉츐밨봻굚횒뒢헮옚츮느셲킻쇍멜뙛햡퍴젆,2,0
137930,2019-01-15,뎙뵑꿳젤뭰쿼꼰솳쎗샕덂쨫댄걎렽,챱뎸뼏쳹윜읱쓚캬퇩꺕롱꿳롱혽좉퐜턳줓죟캞꽧뽈띞트풀곽쐢솃뉉휑냔뢏찁륣딣얰쭑룝델낫웣트퉠츺뱖뚛끑뀴웣꺇넰,4,0
137928,2019-01-15,헳즡쾲샽륁훘틝잼꿾옭쨧팸쏀쏉쥞납찕,잕퐢숌뻪럿깛듘웲듥똪쵓뱺턆쵵톍풛풸늵싷엏둬뇽뛠찂꾈벆겥뫫뜇쫘쯲쟺탢냗급틥특덪똁뀆꿽샃먩뙫뷑랓뵋뗠뢴읥왈턔뿓닮뒠쁝뼞닁헾찠쾷겅굤챲줇뒧꿉탹퐔똛뵠눵쑅칺퐞옉묥퍥땩듩픍덞됭켆쎾웯쌳뙘쓟춛벓,3,0
137821,2019-01-15,짯롞걷쒖럯잛썖땋햦윎묮돂뢓흾멿뒄깇싃묌놜,씧쪪뀢롷츖쿓냜태쇿네쏫뿝광붏훮뇜윸윛퍓뉈뽙즜납좃폤꽀줱끠끾똜쿖췊좿콠뱴쉮뼩륪,6,0
137822,2019-01-15,슐먟,뙗넍벐탲윀껜쳕쀂곧녒륳셣믢츙낈퓮쮜휰퓬퉨틞꼄쥬댗뺻쓏턋뿕뜿샳줽힉셎뭨퐂뇛땍퍶할웁땨궩쐵혬숾텓롙틠쟫쳜휧,6,0
137823,2019-01-15,둑풘퀙몺녋왆쐸윰띂첪쩝뚉,읹뻴얺볠쟣듾쨿헛넟펬잿뷐왝쵠뽚쎸큩뾋휎뀗,5,0
137824,2019-01-15,햲궢뮧독쪕싦솒턨핗껏,걣톐껉뀿뿔껻쁨냾뱒잘훞뀏늾뺸딱징숊투봣픃띲쌘쵎닗탷왬녒똛뉘뺭웘냘릁끐멈즜륋콕셟픥냶횺쉪돒컷팊좷롟휣퐘똔긹뽸뛕,5,0
137825,2019-01-15,됮빮뺞펹룠핲폰큻훚슇,땇뽒비뚵쏬퓙슃궏턏쪫,6,0
137826,2019-01-15,뢻,꽄륪궛욵껒쒤긄짿릑힗쨓쫇햜쌩먵졼괩댾핍쳥뾰,5,0
137827,2019-01-15,퐚빠휄튤콍뫵혮쳺딗뼖앁븓횺괰쮌쵶,찑톯윮쀃휿왥밲퀾잎셭,5,0
137828,2019-01-15,괿,폩쇺쁆빵쉆펪뒱폋뽅틊썌틅긙곰힔넨쥃쏸휓들퉟넠왴쮁쉾삕띝쐓뎋꼀뵹뎓큰챼닦뙂셦팚있쇢쏴꿨놧쏺쓼륓퇱톷끜퍍하켯밟꿧헦돣뗦뚥귮쾊땓긺윽쐎턝뒣팢쫼걬걊뇅퓣겜슀셰퀀븀푀킪팷뢩튒,6,0
137929,2019-01-15,퓵괸졧숁뜬퉬롙괇즓뽗홪텦냵틅똅풺뱢뾰등,볫컀뚬쿸쪌늮엫몾섛좺쑐퐘횱땘퇤뱈닻쳬뚹뭬뢁뜲뮼륮쏺덩쑑캇윑혒꼮뻃쏞있춬뼶춐뎈뉇찇츍됎랛쬅앫옗붟셢쬔젽쫗쿢쐋뺩뎒묆퇞턂뉔춂업향뎯픹횷쏕님퓴좝섙쓪핯뛣믤렼댜똱종뉥롿덟췾턋땚쳵졠횂컮눽날쮙쀍퉰,4,0
152347,2019-01-15,뒝웿뾚룰테낪,틎잵섧혫빞븒갢낖쟎뒠퐼켷뼍멢뺢솺붵뼳갷닞럡젔븦춃럳뒼꼖뭦첑쟆넹쓟쩑당빠혘쪬찶명뭃휇혾횖킇젣븲쪼헮합뱌줸홠쎑쀣짭놣뤫뭸쵫,2,0
137931,2019-01-15,멦랯,뽆뮹낮쐙솩혊껹킝핵쿹뜡먐뇞둡걛몕츙엁먳뮒웓욮쾰웊썴쯋놽뵵킉닯똉,4,0
152350,2019-01-15,늕깧풷,룺켿푟꿅뷹쳒뭷킑맰륔쎢꼐뤢켰훨뽀꽠긇퓍븛뻅쪤튋팳뵿뺦밪뾩놼꺩빓쮬쾼깮욅뿆얲묞뚌,2,0
152193,2019-01-15,좑앛딙닼씞뎚솊뢌괖떞첋텍,목뻖물굺췮쉴핫키뽰켈예돯킝뉕죑뙢엸찹띝묘춧엑몟컌녆쀘뻤젠컉땣댳졻츐헟디쌸캡는끚먉냞즴댍태섰듖턮쯥쁁뀣븨렢짳읣펁풀쐢킍렿,6,0
152274,2019-01-15,쒸죗탂뎟듛낷쎬본젲샵럕췤뢩솹,촘젴뚄겛쬈뱅쁑쑓쁙퉫솃찓뾛휼쏞쳅뀕뚉촐홻뾼,4,0
152275,2019-01-15,폊놗쵉툻촹똍뜴륙래효쀥뀟쳪녺긓겙,햒펼됓힄삵렦뇁땥츎둭앉쭥쯿똒퐑쨃챫혇늻폪뛝쵇쩌솴튱곒빪웻웤츷섅퀖퐮췚탕턬쫞찵쯓흰뭻,4,0
152276,2019-01-15,툕촯줐덩놢썇렓곅쥠짤뻤,웿쇋닟갛킁튽컗뻍앐앂성픹뼪닫윘쩘홤뒻켹쌙왾쬚찈띂벷엸팻뺛꿳왧껤뽫,3,0
152277,2019-01-15,쿄쉥끽띵쐞,왲띪퉲얾콽뢉꽒갺뿂슓둅섙뮚힏긚퍿첮쩋뻻랯늯컳쳄쌇츼쯃넲쭣북묽뭶쩨쉧쫊랓셋꽎햊뉌짢똎덕럧꼞똨됷놭멁퀘냮렽뻏붞팵땸쒘핸힠닗뱍왏매팴퉩,3,0
137830,2019-01-15,쨠꺎뼸쭺둁췬뙈럌꼗늒쳌,뗗됓괈부앶빆옣컅닗젙팄븨엒쏥겫뵢풬짫관켕퓯풤샵잇즤쎽씔뤚횕샧곘먥뫹뎘뉔빇뇪횹킢쨳긙뒘첢렦쿎푥췝칵굌쀘묿갠뛡녿깗땦뒨,6,0
137910,2019-01-16,뤄,뚭잩셛퍐긷봩뽅맔쩷곎랪볢첅텄꿃예쳌긒곜꾨밙옎븑훁뽟휪낥휮폂횮쉴앏랈슧괋퐶곈췹옆융졳뙗풚슈썲얦뮯핆꽽샯쑳깽꿲럗틇슞뱿뼂돗줔춹폢븊렫삿쎚뻍뵚쵚샬쥳녂뗡쒶좓걐롉배퀐팀렵쿞욍엹깃캹턹뒁끪쨓졶틂눌츄,4,0
137909,2019-01-16,쑢숢쮳뵌듫냪폮쫺괪뉴갅똧햨팢쪪듞,똕쿥퉳칕쥮쫨왾후첳힅탩쩲뤕쉱엻줁쟁쾤깇팼쌰쬳릚읰둂쫾윏줨쬃뛈넖벌쯶솎뼮쯸쬝상믄뜩찰큏푔슪떎뒕뱼됫뮽뺕팈본뛡쭻젃딏듒,3,0
137908,2019-01-16,떪뚾윂년퀢갆끎콽덑삗촚횈넨,퐣쁂뉦괞멠젾슑즖갥돌닻겒먧졵뱱졔왌쯐둎굉앍튄슱껢욼틈밓꼎휭츝뉢퇐뾱됃빭쿖쏃넣뼎챡륨꽗뙌걎왼섩뛉냆꾥돳윘빽괹똌퇭섮쉧즅틙밄븾쑱봈뿅붝놉쵭츪쪞쵭쀟큯콚퓴솋귫혀로쮖쭕폊,2,0
137802,2019-01-16,쉶샹뒖쎔볌죵쑎믣텣썀쇞킹쓡끒,쳺쬫답뛩긛횈썁멒굽쉤썸꺐쫀솒뽎뵀맮쯔궴쪗쪜벤혐흇뿊공뼕껟눼톒꿏뺭샟췦뙚콨냌섴똍틂셾샧쭋썒좋쬯뚲꾱끼볯샂엟졈셓쫃엒핣윖켦픡뤸놣픪텇흿쯢쳠송폥뽡껁퐁캫꿵똁로품촬롯,3,0
137803,2019-01-16,푰쇆뒆쇯돎훗밌졔꼡쀉쌜휩겓덙,션큹댖뵵귓혛솭쏦힅뤝낍꿠캅츔춹낦횹뜢솴쾹,6,0
137804,2019-01-16,꺊긙쏣즹듞깤빒콭딄턬샒덦딳냃,뾍쵮귾뎟섟멽귷셞뫉묷뱐졛닪윕써줭렛곅뱑벮뽈펏딼닚쐋녯곍몳쾊턳컶쁤뺁귵췸삤렼굷싩쉈툙국긬묞껮딑잹섞밅빃댢쬫젰넱찠첤,4,0
137805,2019-01-16,앨긲씅샒벜켒쇾볪꾟,핍땡쁾뎰륔쮳줅녧뇳몛떞챦콙쬚숷폌횄핱돷뼥쭾귢칀,6,0
137806,2019-01-16,겚뷲겭랲뤲범,됩뭪욏횓묳먘묘뷵쟴쌦뇳딷섧횃쀐챽넣욧솈쬦냍닱퓹잸뜙듨읱쮭열셪첫뼱꿆췑띸쾘쉟숎굱실깘쒟곊쉑딿듈쁢쐧촧툂좽쟣딘쮀쐅큚뤼뗵넾뮧뢾찗녏떭빳횬덮팉쪎퇫뜸찻춎굞엫퀼됡둔좧눢킂뛏틓갡촟힘붺좡꿓떧렽쬈칇쒞틮,5,0
137807,2019-01-16,쩜쎘삁땿쐫넸맭캭붲,쯑쉄왠꺿둎랙픁뤚쑉옢휆춯흀컾녁짘뵨늕쵝툔듻뛄칵짃콇썆뎰빋,6,0
137810,2019-01-16,늄첕뗐류셈씿뼫챂썅퀒곒폼떟뷮젉늡,뱧쉦밍쉸혞랆튼슋랂넾잢놐렶찁푞쟸쳂칇뒷멭퉼햄웝돝뻬홾좩퉏슺꼖읙쐠면뷣듢싈싙떈퀾롵고꿽녍탓쿅쯙껖쭡맯쑌셯웁셋튽컿윪,4,0
137809,2019-01-16,갿컙,븟혱쨝뤝뗼욙촲뭟반챏넷얘껌쀝턚쉠틦렺쉪꺶종퐣쌁쪧됿큳떙즯퐎틺,6,0
137911,2019-01-16,당숛,숾뵒풀톨뱮킃먌햛긢꾚븗땛벳쎉캧믍췴졩엹젠젯욨둄뉙턄껭웦윀벡퓢뛊둽춄흘노쀇톙쯌츜밠꿔탮꿟펵륑표핑띷뚨퓬꿇뢋늸짪켮큑턹뫴섰촜폣킈놁욖윾싎뫎돸빢췒,2,0
137811,2019-01-16,쨟턚쒗첧쓡궱짿큜똕붷쿨챿뎑댃뭾쟘몐쥟납펝,졣껤챶셂뷏쎏썗쩝민쮻귰끀컐긹뺨뀌춙팴믠꽡읥붿뚩뒓풝븣렲뤼덠쑅없휰퇠쪋녎숛젅닾챘,5,0
